hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
87026,north west,rural,unprotected well,no facility/bush/field,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87028,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,yes,no,yes,yes,no,poorest,,kano
87031,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87033,north west,rural,unprotected well,no facility/bush/field,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,kano
87036,north west,rural,unprotected well,no facility/bush/field,no,"earth, sand",cane/palm/trunks,palm/bamboo,no,yes,no,yes,no,no,poorest,,kano
87038,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,kano
87041,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87044,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87046,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,no,yes,no,poorest,,kano
87049,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87051,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,yes,no,yes,yes,no,poorest,,kano
87054,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87056,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87059,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",cane/palm/trunks,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
87061,north west,rural,unprotected spring,pit latrine without slab/open pit,no,"earth, sand",cement,zinc/metal,no,yes,no,yes,no,no,poorest,,kano
88002,north west,rural,public tap/standpipe,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,yes,no,yes,yes,no,poorest,,kano
88004,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,yes,no,no,yes,yes,no,poorest,,kano
88005,north west,rural,piped into dwelling,ventilated improved pit latrine (vip),no,"earth, sand",bamboo with mud,rustic mat,yes,no,no,yes,yes,no,poorer,,kano
88007,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
88009,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,palm/bamboo,no,yes,no,yes,yes,no,poorer,,kano
88010,north west,rural,piped to yard/plot,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,rustic mat,no,yes,no,yes,yes,no,poorest,,kano
88012,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorer,,kano
88014,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,yes,no,no,yes,yes,no,poorer,,kano
88016,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",bamboo with mud,thatch/palm leaf,no,yes,no,yes,yes,no,poorest,,kano
88017,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,yes,no,no,yes,yes,no,poorest,,kano
88019,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
88021,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,no,no,no,yes,yes,no,poorest,,kano
88023,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,zinc/metal,no,no,no,yes,no,no,poorer,,kano
88024,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
88026,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,yes,yes,no,yes,yes,no,poorer,,kano
88028,north west,rural,piped to yard/plot,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,middle,,kano
88029,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,zinc/metal,no,no,no,yes,yes,no,poorer,,kano
88031,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,yes,no,yes,no,no,poorer,,kano
88033,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,no,yes,no,yes,yes,no,poorer,,kano
88035,north west,rural,public tap/standpipe,ventilated improved pit latrine (vip),no,"earth, sand",stone with lime/cement,zinc/metal,no,no,no,yes,yes,no,poorest,,kano
88036,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",no walls,zinc/metal,yes,no,no,no,yes,no,poorer,,kano
88038,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,yes,no,yes,yes,no,poorest,,kano
88040,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorest,,kano
88041,north west,rural,public tap/standpipe,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,poorer,,kano
88043,north west,rural,public tap/standpipe,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,middle,,kano
89001,north west,rural,unprotected spring,pit latrine without slab/open pit,no,cement,stone with mud,zinc/metal,no,no,no,yes,yes,no,middle,,kano
89004,north west,rural,protected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,zinc/metal,yes,no,no,yes,no,yes,poorer,,kano
89006,north west,rural,public tap/standpipe,ventilated improved pit latrine (vip),no,"earth, sand",cardboard,zinc/metal,yes,no,no,yes,yes,no,poorer,,kano
89009,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,cement,stone with mud,palm/bamboo,no,yes,no,yes,yes,no,poorer,,kano
89011,north west,rural,unprotected spring,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,yes,yes,no,yes,yes,no,poorer,,kano
89014,north west,rural,public tap/standpipe,ventilated improved pit latrine (vip),no,"earth, sand",cement,zinc/metal,no,yes,no,yes,yes,no,middle,,kano
89016,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,no,no,no,yes,yes,no,poorest,,kano
89019,north west,rural,unprotected spring,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,no,yes,yes,yes,no,poorer,,kano
89021,north west,rural,public tap/standpipe,ventilated improved pit latrine (vip),no,cement,cement,zinc/metal,yes,yes,no,yes,yes,no,middle,,kano
89026,north west,rural,unprotected spring,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorer,,kano
89029,north west,rural,public tap/standpipe,ventilated improved pit latrine (vip),no,cement,cement,zinc/metal,yes,no,no,yes,yes,yes,poorer,,kano
89034,north west,rural,unprotected spring,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorer,,kano
89037,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,yes,no,no,yes,yes,no,poorer,,kano
89039,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,palm/bamboo,no,no,no,yes,yes,no,poorest,,kano
89042,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,yes,yes,no,yes,yes,no,poorest,,kano
89044,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,poorer,,kano
89047,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,poorer,,kano
89049,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorer,,kano
89052,north west,rural,unprotected spring,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,yes,yes,no,no,yes,no,poorer,,kano
89054,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
89057,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,cement,stone with mud,zinc/metal,yes,yes,yes,yes,yes,no,middle,,kano
89059,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,no,yes,no,yes,no,no,poorer,,kano
89062,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,no,no,no,yes,no,middle,,kano
90002,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,kano
90006,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,kano
90011,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,rustic mat,no,yes,no,yes,yes,no,poorest,,kano
90015,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
90020,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,kano
90024,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,rustic mat,no,no,no,yes,yes,no,poorest,,kano
90029,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
90033,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorest,,kano
90038,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,rustic mat,yes,no,no,yes,yes,no,poorest,,kano
90042,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorer,,kano
90047,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorest,,kano
90051,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,rustic mat,no,no,no,yes,yes,no,poorest,,kano
90056,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,thatch/palm leaf,no,yes,no,yes,yes,no,poorest,,kano
90060,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,no,no,no,yes,yes,no,poorer,,kano
90065,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,no,yes,no,yes,yes,no,poorest,,kano
90069,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorest,,kano
90074,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorest,,kano
90078,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,kano
90083,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,yes,poorer,,kano
90087,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
90091,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorer,,kano
90096,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
90100,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,palm/bamboo,no,yes,no,yes,yes,no,poorer,,kano
90105,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kano
90109,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",stone with mud,thatch/palm leaf,no,no,no,yes,yes,no,poorer,,kano
91002,north west,urban,tube well or borehole,no facility/bush/field,no,cement,cement,zinc/metal,no,no,no,yes,yes,no,middle,,kaduna
91005,north west,urban,public tap/standpipe,pit latrine with slab,no,cement,cement,zinc/metal,no,no,no,yes,yes,no,middle,,kaduna
91007,north west,urban,tube well or borehole,no facility/bush/field,no,carpet,bamboo with mud,zinc/metal,no,no,no,yes,yes,no,middle,,kaduna
91010,north west,urban,public tap/standpipe,no facility/bush/field,no,"earth, sand",bamboo with mud,zinc/metal,no,no,yes,yes,yes,no,poorer,,kaduna
91012,north west,urban,tube well or borehole,no facility/bush/field,no,cement,bamboo with mud,zinc/metal,yes,no,no,yes,yes,no,poorer,,kaduna
91014,north west,urban,tube well or borehole,composting toilet,no,cement,cement,zinc/metal,no,no,no,yes,yes,no,middle,,kaduna
91017,north west,urban,tube well or borehole,composting toilet,no,cement,cement,zinc/metal,no,no,no,yes,yes,yes,poorer,,kaduna
91019,north west,urban,tube well or borehole,composting toilet,no,cement,cement,zinc/metal,no,yes,no,yes,yes,yes,richer,,kaduna
91022,north west,urban,tube well or borehole,composting toilet,no,cement,cement,zinc/metal,yes,no,no,yes,no,no,middle,,kaduna
91024,north west,urban,tube well or borehole,composting toilet,no,cement,cement,zinc/metal,no,no,no,yes,yes,yes,richer,,kaduna
91027,north west,urban,tube well or borehole,pit latrine with slab,no,"earth, sand",cement,zinc/metal,no,yes,no,yes,yes,no,middle,,kaduna
91029,north west,urban,tube well or borehole,hanging toilet/latrine,no,"earth, sand",bamboo with mud,palm/bamboo,no,no,no,yes,yes,no,poorest,,kaduna
91032,north west,urban,tube well or borehole,pit latrine with slab,no,"earth, sand",cement,zinc/metal,no,no,no,yes,yes,no,poorer,,kaduna
91034,north west,urban,tube well or borehole,hanging toilet/latrine,no,"earth, sand",no walls,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,kaduna
91036,north west,urban,tube well or borehole,no facility/bush/field,no,"earth, sand",cement,zinc/metal,no,no,no,yes,yes,no,middle,,kaduna
91039,north west,urban,tube well or borehole,pit latrine with slab,no,cement,cement,zinc/metal,no,no,no,yes,yes,yes,richer,,kaduna
91041,north west,urban,tube well or borehole,flush to pit latrine,no,cement,cement,zinc/metal,no,yes,no,yes,yes,yes,middle,,kaduna
91044,north west,urban,public tap/standpipe,pit latrine with slab,no,cement,bamboo with mud,zinc/metal,no,no,no,yes,yes,no,poorest,,kaduna
91046,north west,urban,protected well,no facility/bush/field,no,cement,stone with mud,zinc/metal,no,yes,no,yes,yes,yes,richer,,kaduna
