hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
16045,3,2,42,23,1,11,13,31,1,1,0,1,1,0,1,,20
16047,3,2,42,23,1,11,31,31,1,1,0,1,1,1,2,,20
16050,3,2,42,23,1,11,13,31,1,1,0,1,1,0,1,,20
16052,3,2,42,23,1,34,13,31,1,0,0,1,1,0,1,,20
16055,3,2,42,23,1,11,13,31,0,1,0,1,1,0,2,,20
16058,3,2,31,22,1,34,31,31,0,0,1,1,1,1,3,,20
16060,3,2,31,22,1,34,31,31,0,1,0,1,1,0,3,,20
16063,3,2,32,22,0,34,31,31,1,0,0,1,1,0,2,,20
16065,3,2,32,22,1,32,31,31,0,1,0,1,1,0,2,,20
17001,3,2,32,23,0,12,13,32,0,0,0,1,0,0,2,,20
17003,3,2,32,23,0,11,11,32,0,0,0,0,0,0,2,,20
17004,3,2,32,23,0,12,13,23,0,0,0,1,1,0,1,,20
17006,3,2,32,23,0,11,13,32,0,0,0,1,1,0,1,,20
17007,3,2,32,23,0,11,13,32,0,0,0,0,1,0,1,,20
17008,3,2,21,23,0,11,13,22,0,0,0,1,1,0,2,,20
17010,3,2,21,23,0,11,13,22,0,0,0,1,1,0,1,,20
17011,3,2,21,23,0,11,13,22,0,0,0,1,1,0,1,,20
17013,3,2,21,23,0,11,13,22,0,0,0,1,1,0,1,,20
17014,3,2,21,23,0,11,13,22,0,0,0,1,1,0,1,,20
17016,3,2,21,23,0,11,13,22,0,1,0,1,1,0,1,,20
17017,3,2,21,23,0,11,13,22,0,0,0,1,1,0,1,,20
17019,3,2,21,23,0,11,13,22,0,0,0,1,1,0,1,,20
17020,3,2,32,23,0,11,13,23,0,0,0,1,1,0,1,,20
17021,3,2,32,23,0,11,13,23,0,0,0,1,1,0,1,,20
17023,3,2,32,23,0,11,13,23,0,0,0,1,1,0,1,,20
17024,3,2,32,23,0,11,13,23,0,0,0,1,1,0,1,,20
17026,3,2,32,23,0,11,13,23,0,0,0,1,1,0,1,,20
17027,3,2,32,23,0,11,13,23,0,0,0,1,1,0,1,,20
17029,3,2,32,23,0,11,13,23,0,0,0,1,1,0,1,,20
17030,3,2,42,23,0,11,13,23,0,0,0,1,1,0,1,,20
17032,3,2,32,22,0,34,22,13,1,0,0,1,1,0,1,,20
17033,3,2,32,22,0,11,22,13,0,0,0,1,1,0,1,,20
17034,3,2,32,31,0,34,22,13,0,0,0,1,1,0,1,,20
17036,3,2,32,31,0,11,22,12,0,0,0,1,1,0,1,,20
18001,3,2,21,23,1,34,31,31,0,1,0,1,1,0,3,,20
18003,3,2,21,22,1,34,31,31,1,0,0,1,1,1,3,,20
18007,3,2,21,22,1,34,31,31,0,1,0,1,1,1,3,,20
18009,3,2,21,22,1,34,31,31,0,1,0,1,1,0,3,,20
18010,3,2,21,23,1,11,26,31,1,1,0,1,1,0,1,,20
18012,3,2,21,23,1,34,31,31,0,0,0,1,1,0,2,,20
18014,3,2,21,23,1,34,26,31,1,1,0,1,1,0,2,,20
18016,3,2,21,22,1,34,22,31,1,1,0,1,1,0,2,,20
18018,3,2,21,22,1,11,13,31,0,1,0,1,1,1,3,,20
18020,3,2,21,22,1,11,13,31,0,0,0,1,1,0,3,,20
18021,3,2,21,22,0,11,13,31,0,0,0,0,0,0,2,,20
18023,3,2,21,22,0,11,13,31,1,0,0,1,1,0,3,,20
18025,3,2,21,22,0,34,13,31,0,0,0,1,1,0,3,,20
18027,3,2,21,22,1,34,31,31,1,1,0,1,1,1,3,,20
18029,3,2,21,22,0,34,31,31,0,0,0,1,1,0,2,,20
18031,3,2,21,22,0,34,31,31,1,0,0,1,1,1,2,,20
18032,3,2,21,22,0,34,31,31,0,1,0,0,1,0,2,,20
18034,3,2,21,23,0,11,11,32,1,1,0,0,0,0,2,,20
18036,3,2,21,23,0,11,26,32,0,1,0,1,1,0,1,,20
18038,3,2,21,23,1,11,26,31,0,1,0,1,1,1,2,,20
18040,3,2,21,23,0,11,13,31,0,0,0,1,1,0,1,,20
18042,3,2,21,23,1,34,31,31,1,1,0,1,1,0,2,,20
18044,3,2,21,23,1,11,26,31,1,0,0,1,0,0,3,,20
18045,3,2,21,23,1,34,31,31,0,0,1,1,0,1,4,,20
19002,3,1,21,13,1,34,31,31,1,1,1,1,1,1,4,,30
19005,3,1,11,21,1,34,31,31,0,0,1,1,0,1,5,,30
19007,3,1,72,13,1,35,31,31,0,1,1,1,1,1,5,,30
19009,3,1,21,13,1,34,31,31,0,1,0,1,1,1,5,,30
19012,3,1,21,21,1,34,31,31,0,1,0,1,1,1,4,,30
19014,3,1,21,13,1,34,31,31,1,1,1,1,1,1,5,,30
19016,3,1,11,13,1,34,24,24,0,0,1,1,0,1,5,,30
19019,3,1,11,21,1,34,31,31,0,1,0,1,1,1,4,,30
19023,3,1,13,13,1,34,31,31,1,0,0,1,1,1,4,,30
19026,3,1,11,13,1,34,31,31,0,1,1,1,1,1,5,,30
19028,3,1,11,13,1,34,31,31,1,1,1,1,1,1,4,,30
19030,3,1,11,13,1,34,31,31,0,0,1,1,1,1,5,,30
19033,3,1,11,13,1,33,34,31,0,1,1,1,0,1,5,,30
19035,3,1,11,13,1,34,31,31,0,1,1,1,1,1,5,500,30
19037,3,1,11,13,1,34,31,31,0,0,1,0,1,1,5,,30
19039,3,1,12,13,1,34,96,31,1,1,1,1,1,1,5,,30
19042,3,1,12,11,1,34,34,31,1,1,1,1,0,1,4,,30
19044,3,1,11,11,1,34,34,31,0,1,1,1,0,1,5,,30
19046,3,1,11,11,1,34,31,31,0,0,0,1,1,1,4,,30
19049,3,1,11,13,1,34,31,31,0,1,1,1,1,1,4,,30
19051,3,1,11,11,1,34,32,31,1,1,1,1,1,1,5,,30
19053,3,1,11,13,1,34,34,31,0,1,1,1,1,1,4,,30
19056,3,1,11,11,1,34,34,31,0,0,1,1,1,1,5,,30
19058,3,1,11,22,1,33,34,31,0,1,1,1,1,1,4,,30
20003,3,1,21,22,1,33,31,31,0,1,0,1,0,1,5,,30
20007,3,1,21,22,1,34,31,31,0,1,0,1,1,1,2,,30
20010,3,1,72,15,1,34,31,31,0,0,0,1,0,1,5,,30
20014,3,1,21,22,1,34,31,31,0,1,0,1,0,1,5,,30
20017,3,1,13,22,0,34,31,31,1,1,0,1,0,0,3,,30
20020,3,1,11,21,1,34,31,31,0,1,1,1,1,1,4,,30
20024,3,1,21,21,0,34,31,31,0,0,0,1,0,0,2,,30
20027,3,1,13,22,0,34,31,31,0,0,0,1,0,0,3,,30
20031,3,1,21,22,1,34,31,31,0,0,0,1,0,1,3,,30
20034,3,1,21,21,0,11,31,31,0,0,0,1,0,0,3,,30
20037,3,1,11,22,0,34,31,31,0,0,0,1,0,0,2,,30
20041,3,1,21,22,1,34,31,31,1,0,0,1,0,1,4,,30
20044,3,1,21,22,1,34,31,31,0,0,0,1,0,0,4,,30
20048,3,1,21,21,1,34,31,31,0,1,0,1,0,0,4,,30
20051,3,1,21,21,0,34,31,31,0,0,0,1,0,0,3,,30
20054,3,1,21,21,0,34,31,31,0,1,0,1,1,0,3,,30
20058,3,1,31,22,1,34,31,31,0,1,0,1,1,1,4,,30
20061,3,1,71,11,1,34,25,31,0,1,1,1,0,1,5,,30
20065,3,1,21,22,1,34,31,31,1,1,0,1,1,0,4,,30
20068,3,1,21,21,1,34,31,31,1,1,0,1,0,1,5,,30
20071,3,1,21,22,1,11,34,31,1,0,0,1,0,0,2,,30
20075,3,1,21,21,1,11,31,31,0,0,0,1,0,1,4,,30
20078,3,1,21,22,1,34,34,31,0,1,0,1,0,0,3,,30
20082,3,1,21,22,1,34,31,35,0,0,0,1,0,1,4,,30
20085,3,1,31,22,1,34,34,31,0,1,0,1,1,0,3,,30
21001,3,2,21,23,1,34,22,31,0,1,0,1,1,0,2,,30
21003,3,2,21,23,1,34,22,23,0,0,0,1,1,0,1,,30
21005,3,2,21,22,1,34,22,31,0,1,0,1,1,0,2,,30
21007,3,2,21,22,1,34,31,31,1,0,0,1,1,0,2,,30
21010,3,2,21,23,1,34,22,31,0,1,0,1,1,0,2,,30
21012,3,2,21,23,1,11,22,31,0,1,0,1,1,0,1,,30
21014,3,2,21,22,1,11,22,23,0,0,0,1,1,0,1,,30
21016,3,2,21,22,1,11,22,31,0,0,0,0,1,0,2,,30
21019,3,2,21,23,1,11,31,31,0,1,0,1,1,0,3,,30
21021,3,2,21,23,1,11,31,31,1,0,0,1,1,0,2,,30
21023,3,2,21,23,1,11,22,32,1,0,0,1,1,0,2,,30
21026,3,2,21,23,1,11,22,31,0,1,0,1,1,0,1,,30
21030,3,2,21,23,1,11,31,31,0,0,0,1,1,0,2,,30
21032,3,2,21,23,1,11,22,31,0,1,0,1,1,0,3,,30
21035,3,2,21,23,1,11,31,31,0,1,0,1,1,0,2,,30
21037,3,2,21,23,1,11,22,31,0,1,0,1,1,0,1,,30
21039,3,2,21,23,1,11,22,31,0,1,0,1,1,0,1,,30
21042,3,2,21,23,1,11,22,31,0,0,0,1,1,0,1,,30
21044,3,2,21,31,1,11,22,31,0,0,0,1,1,0,1,,30
21046,3,2,21,23,1,11,22,31,1,1,0,1,1,0,1,,30
21048,3,2,21,23,1,11,22,31,0,1,0,1,1,0,2,,30
21051,3,2,21,31,1,11,22,31,0,0,0,1,1,0,2,,30
21053,3,2,21,23,1,11,22,31,0,1,0,1,1,0,2,,30
21055,3,2,21,21,1,11,22,31,1,0,0,1,1,0,2,,30
22001,3,2,32,23,0,34,22,31,0,1,0,1,1,0,2,,30
22005,3,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,30
22008,3,2,21,23,0,11,22,31,1,0,0,1,1,1,2,,30
22012,3,2,21,22,0,11,22,23,0,0,0,1,1,0,1,,30
22016,3,2,31,22,0,11,22,31,0,0,0,1,1,0,1,,30
22023,3,2,21,22,0,11,22,31,0,0,0,1,1,0,1,,30
22027,3,2,21,22,0,11,22,23,0,0,0,1,1,0,2,,30
22030,3,2,31,23,0,11,22,31,0,0,0,1,1,0,1,,30
22034,3,2,21,23,0,11,22,32,0,0,0,1,1,0,1,,30
22038,3,2,31,23,0,11,31,31,0,1,0,1,1,0,3,,30
22041,3,2,31,23,0,11,31,31,1,0,0,1,1,0,1,,30
22045,3,2,31,23,0,11,22,32,1,0,0,1,1,0,1,,30
22048,3,2,21,23,0,34,31,31,1,1,0,1,1,0,3,,30
22052,3,2,31,23,0,11,22,32,0,0,0,1,1,0,1,,30
22056,3,2,31,23,0,11,22,32,1,0,0,1,1,0,2,,30
22059,3,2,32,21,0,11,22,36,0,0,0,1,1,0,2,,30
22063,3,2,21,31,0,11,22,12,0,0,0,1,1,0,1,,30
22067,3,2,32,21,0,11,22,31,0,0,0,1,1,0,2,,30
22070,3,2,32,31,0,11,22,12,0,0,0,1,1,0,1,,30
22074,3,2,21,23,0,11,21,31,0,1,0,1,1,0,1,,30
22078,3,2,21,23,0,11,22,31,0,1,0,1,1,0,2,,30
22081,3,2,31,31,0,11,22,12,0,0,0,1,1,0,1,,30
22085,3,2,21,31,0,11,22,12,0,1,0,1,1,0,2,,30
22089,3,2,32,22,0,11,22,31,0,0,0,1,0,0,2,,30
23002,3,2,13,22,0,34,22,31,1,1,0,1,1,0,2,,30
23005,3,2,13,23,0,34,22,31,0,0,0,1,1,0,1,,30
23009,3,2,13,22,0,34,22,31,1,1,0,1,1,0,2,,30
23012,3,2,13,22,0,35,22,31,0,0,0,1,1,0,2,,30
23016,3,2,13,22,0,34,22,22,1,1,0,1,1,0,1,,30
23019,3,2,13,23,0,11,22,22,1,0,0,1,1,0,1,,30
23023,3,2,13,23,0,11,22,22,1,0,0,1,1,0,1,,30
23026,3,2,21,23,0,34,31,31,0,0,0,1,1,0,2,,30
23029,3,2,21,23,0,11,22,32,0,0,0,1,1,0,2,,30
23033,3,2,21,23,0,11,22,32,0,0,0,1,1,0,1,,30
23036,3,2,21,23,0,11,22,32,1,0,0,1,1,0,2,,30
23040,3,2,21,23,0,11,22,32,1,1,0,1,1,0,1,,30
23043,3,2,21,41,0,34,31,31,0,0,0,1,1,0,2,,30
23047,3,2,21,23,0,11,22,32,0,0,0,1,1,0,1,,30
23050,3,2,21,23,0,34,31,31,0,0,0,1,1,0,2,,30
23053,3,2,21,23,0,11,22,32,0,0,0,1,1,0,1,,30
23057,3,2,21,23,0,11,22,31,1,0,0,1,1,0,1,,30
23060,3,2,21,23,0,11,22,31,0,0,0,0,1,0,1,,30
23064,3,2,21,23,0,11,22,31,0,1,0,1,1,1,2,,30
23067,3,2,21,23,0,11,22,31,1,0,0,1,1,0,1,,30
23071,3,2,21,22,0,11,22,31,1,1,0,1,1,0,1,,30
23074,3,2,21,96,0,11,22,13,0,0,0,1,1,0,2,,30
23078,3,2,21,23,0,11,22,31,1,1,0,1,1,1,2,,30
23081,3,2,21,23,0,11,22,31,1,1,0,1,1,1,2,,30
23084,3,2,21,21,0,11,22,31,0,0,0,1,1,0,2,,30
24001,3,2,32,31,0,11,22,23,0,0,0,1,1,0,1,,30
24004,3,2,32,23,0,11,22,31,0,0,0,1,1,0,1,,30
24006,3,2,32,31,0,11,22,23,0,0,0,1,1,0,2,,30
24009,3,2,32,31,0,34,31,31,0,1,0,1,1,0,2,,30
24012,3,2,32,31,0,11,22,23,0,0,0,1,1,0,1,,30
24015,3,2,32,23,0,11,22,23,1,0,0,1,1,0,1,,30
24018,3,2,32,31,0,11,22,31,0,1,0,1,1,0,1,,30
24021,3,2,32,31,0,11,22,32,0,0,0,1,1,0,1,,30
24023,3,2,31,23,0,11,22,32,0,0,0,1,1,0,1,,30
24026,3,2,31,23,0,11,22,32,0,0,0,1,1,0,2,,30
24029,3,2,31,23,0,11,22,32,0,1,0,1,1,0,1,,30
24032,3,2,31,23,0,11,22,32,0,1,0,1,1,0,1,,30
24035,3,2,31,23,0,11,22,32,0,0,0,1,0,0,2,,30
24038,3,2,31,23,0,11,22,32,0,0,0,1,1,0,1,,30
24040,3,2,21,23,0,11,22,32,0,0,0,1,1,0,1,,30
24043,3,2,31,23,0,11,22,32,0,0,0,0,1,0,1,,30
24046,3,2,32,31,0,11,22,12,0,0,0,1,1,0,1,,30
24049,3,2,32,31,0,11,12,12,0,0,0,1,1,0,1,,30
24052,3,2,32,31,0,11,12,12,0,0,0,1,1,0,1,,30
24055,3,2,32,31,0,11,12,12,0,0,0,1,1,0,1,,30
24058,3,2,32,31,0,11,12,12,1,0,0,1,1,0,1,,30
24060,3,2,32,31,0,11,12,12,0,0,0,1,1,0,1,,30
24063,3,2,32,31,0,11,12,12,0,1,0,1,1,0,1,,30
24066,3,2,32,31,0,11,22,31,0,0,0,1,1,0,1,,30
24069,3,2,32,31,0,11,23,21,0,0,0,1,1,0,2,,30
25002,3,2,21,31,0,34,22,31,0,0,0,1,1,0,2,,30
25005,3,2,21,42,0,11,22,31,0,0,0,1,1,0,1,,30
25009,3,2,21,23,0,11,21,31,0,0,0,1,1,0,1,,30
25013,3,2,21,22,0,34,31,31,0,0,0,1,1,0,2,,30
25017,3,2,21,22,0,34,22,31,1,0,0,1,1,0,2,,30
25021,3,2,21,23,0,34,31,31,0,1,0,1,1,0,3,,30
25025,3,2,32,31,0,11,22,12,0,0,0,1,1,0,1,,30
25029,3,2,21,31,0,34,31,31,0,0,0,1,1,0,2,,30
25033,3,2,21,23,0,11,22,31,0,0,0,1,1,0,1,,30
25037,3,2,21,23,0,11,22,31,0,0,0,1,1,0,2,,30
25041,3,2,21,23,0,11,22,32,0,0,0,1,1,0,1,,30
25045,3,2,21,23,0,11,22,31,0,0,0,1,1,0,1,,30
25049,3,2,13,23,1,34,31,31,0,0,0,1,1,0,2,,30
25052,3,2,13,23,0,34,31,31,1,1,0,1,1,0,3,,30
25056,3,2,21,23,0,34,31,31,0,0,1,1,1,0,2,,30
25060,3,2,31,23,0,11,31,32,0,0,0,1,1,0,1,,30
25064,3,2,13,31,0,11,22,31,0,0,0,1,1,0,1,,30
25068,3,2,32,23,0,11,22,31,1,0,0,1,1,0,1,,30
25072,3,2,13,31,0,11,22,31,0,0,0,1,1,0,1,,30
25076,3,2,13,31,0,11,22,12,0,0,0,1,1,0,1,,30
25080,3,2,13,31,0,11,22,12,0,0,0,1,1,0,2,,30
25084,3,2,13,23,0,11,22,31,0,0,0,1,1,0,1,,30
25088,3,2,13,23,0,11,12,12,0,1,0,1,1,0,1,,30
25092,3,2,13,31,0,11,22,12,0,0,0,1,1,0,2,,30
25096,3,2,21,21,0,11,22,31,0,0,0,1,1,0,2,,30
26001,3,2,21,22,0,34,31,31,1,0,0,1,1,0,2,,30
26005,3,2,21,22,0,34,31,31,1,0,0,1,1,0,2,,30
26009,3,2,21,23,0,11,22,22,0,0,0,1,1,0,1,,30
26014,3,2,32,31,0,11,21,12,0,0,0,1,1,0,1,,30
26018,3,2,32,22,0,34,22,13,0,0,0,1,1,0,1,,30
26022,3,2,32,31,0,11,22,12,1,0,0,1,1,0,1,820,30
26026,3,2,32,22,0,35,22,23,1,0,0,0,1,0,1,,30
26030,3,2,32,22,0,35,31,31,1,1,0,1,1,0,2,,30
26035,3,2,21,21,0,11,22,31,1,0,0,1,1,0,1,,30
26039,3,2,21,21,0,11,22,36,0,0,0,1,1,0,2,,30
26043,3,2,21,23,0,11,22,32,1,1,0,1,1,0,1,,30
26047,3,2,21,23,0,11,22,32,1,1,0,1,1,0,1,,30
26051,3,2,21,23,0,11,22,21,0,0,0,1,0,0,2,,30
26056,3,2,21,23,0,11,22,32,0,0,0,1,1,0,2,,30
26060,3,2,21,23,0,21,22,32,1,0,0,1,1,0,1,,30
26064,3,2,21,23,0,11,22,21,0,0,0,1,1,0,1,,30
26068,3,2,32,31,0,11,22,31,1,0,0,1,1,0,1,,30
26072,3,2,32,31,0,11,22,12,0,1,0,1,1,0,1,,30
26077,3,2,32,31,0,11,22,31,1,1,0,1,1,0,1,,30
26085,3,2,32,31,0,11,22,12,1,1,0,1,1,0,1,,30
26089,3,2,32,23,0,11,22,12,1,0,0,1,1,0,1,,30
26093,3,2,32,31,0,11,22,12,0,0,0,1,1,0,1,,30
26098,3,2,32,31,0,11,22,12,0,0,0,1,1,0,1,,30
26102,3,2,32,21,0,11,22,36,1,0,0,1,1,0,1,,30
27001,3,2,31,21,0,34,22,31,0,0,0,1,1,0,3,,30
27002,3,2,32,31,0,11,22,31,0,0,0,1,1,0,2,,30
27005,3,2,31,21,0,11,22,13,0,0,0,1,1,0,2,,30
27007,3,2,32,21,0,11,13,31,0,0,0,1,1,0,1,,30
27012,3,2,32,21,0,34,22,12,1,1,0,1,1,0,2,,30
27014,3,2,31,21,0,34,21,31,0,1,0,1,1,0,1,,30
27016,3,2,32,21,0,34,22,31,0,1,0,1,1,0,1,,30
27018,3,2,32,21,0,11,22,31,1,1,0,1,1,0,1,,30
27020,3,2,31,21,0,11,22,32,1,0,0,1,1,0,1,,30
27022,3,2,32,21,0,11,22,31,0,0,0,1,1,0,1,,30
27024,3,2,31,21,0,11,22,32,0,0,0,1,1,0,2,,30
27026,3,2,32,21,0,11,22,31,0,1,0,1,1,0,2,,30
27029,3,2,31,21,0,11,22,32,0,0,0,1,1,0,2,,30
27031,3,2,32,21,0,11,22,32,0,0,0,1,1,0,2,,30
27033,3,2,32,21,0,11,22,32,0,0,0,1,1,0,1,,30
27035,3,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,30
27037,3,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,30
27039,3,2,32,31,0,11,22,31,0,0,0,1,1,0,1,,30
27041,3,2,32,23,0,11,22,31,0,0,0,1,1,1,2,,30
27043,3,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,30
27046,3,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,30
27048,3,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,30
27050,3,2,32,23,0,11,22,31,0,0,0,1,1,0,2,,30
27052,3,2,32,21,0,11,22,31,0,1,0,1,1,0,1,,30
28002,3,1,11,22,1,34,31,31,1,0,0,1,1,0,2,,40
28003,3,1,12,22,1,34,31,31,0,1,0,1,1,0,4,,40
28004,3,1,13,23,1,34,31,31,1,1,0,1,1,1,3,,40
28005,3,1,11,13,1,11,35,31,1,1,0,1,1,0,1,,40
28007,3,1,11,13,1,11,31,13,0,0,0,1,1,0,3,,40
28008,3,1,11,12,1,11,35,31,0,0,0,1,0,0,3,,40
28009,3,1,11,23,0,11,31,31,1,0,0,1,1,0,2,,40
28011,3,1,11,22,1,34,22,31,0,1,0,1,1,0,3,,40
28012,3,1,13,23,0,11,21,31,0,0,0,1,1,0,2,,40
28013,3,1,11,22,0,34,22,31,0,0,0,1,1,0,1,,40
28014,3,1,11,22,1,34,22,31,1,0,0,1,1,0,3,,40
28016,3,1,14,22,1,34,22,31,0,1,0,1,1,1,2,,40
28017,3,1,14,22,1,34,22,31,0,1,0,1,1,1,1,,40
28018,3,1,14,22,1,34,22,31,0,0,0,1,1,0,3,,40
28020,3,1,14,22,1,34,31,31,0,0,0,1,1,0,4,,40
28021,3,1,14,22,1,34,31,31,0,1,0,1,1,0,3,,40
28022,3,1,12,22,1,34,31,31,0,1,1,1,1,1,3,,40
28023,3,1,12,23,1,34,31,31,0,0,0,1,1,0,3,,40
28025,3,1,11,23,1,34,21,21,0,1,0,1,1,1,1,,40
28026,3,1,11,22,1,34,34,31,0,0,0,0,0,0,3,,40
28027,3,1,12,22,0,34,31,31,0,0,0,1,1,0,3,,40
28028,3,1,11,31,1,34,31,31,0,0,0,0,1,0,2,,40
28030,3,1,72,13,1,34,31,31,0,0,1,1,1,1,5,,40
28031,3,1,11,22,1,34,22,31,0,0,0,1,1,0,1,,40
28032,3,1,11,23,1,11,22,31,0,0,0,1,1,0,3,,40
29002,3,1,14,22,1,34,31,31,0,1,0,1,1,0,4,,40
29004,3,1,21,22,1,34,31,31,0,0,0,1,0,0,3,,40
29006,3,1,13,22,1,34,31,31,0,0,0,1,0,0,1,,40
29009,3,1,13,22,0,34,31,31,0,0,0,1,1,1,3,,40
29011,3,1,21,22,1,34,31,31,0,1,0,1,0,0,2,,40
29013,3,1,13,22,0,34,31,31,0,0,0,1,1,1,4,,40
29016,3,1,21,22,1,34,31,31,0,1,0,1,1,0,3,,40
29018,3,1,21,22,1,34,31,31,0,0,0,1,1,0,3,,40
29020,3,1,21,22,1,34,31,31,0,0,0,1,0,1,5,,40
29023,3,1,14,23,0,34,31,31,0,0,0,1,1,0,3,,40
29025,3,1,13,23,1,34,31,31,0,1,0,1,1,0,3,,40
29027,3,1,31,22,1,34,31,31,0,1,0,1,1,1,4,,40
29030,3,1,21,22,1,34,31,31,0,0,0,1,1,0,3,,40
29032,3,1,13,22,0,34,31,31,0,0,0,1,1,1,3,,40
29034,3,1,72,21,1,35,31,31,0,0,1,1,1,1,5,350,40
29037,3,1,21,22,1,34,31,31,0,0,0,1,0,0,4,,40
29039,3,1,13,23,1,34,22,31,0,0,0,1,0,0,2,,40
29041,3,1,21,12,1,34,31,31,0,0,1,1,0,1,4,,40
29044,3,1,21,23,1,34,31,31,0,1,0,1,1,1,4,,40
29046,3,1,21,22,1,34,31,31,0,0,0,1,0,0,3,,40
29048,3,1,21,22,0,34,31,31,0,1,0,1,1,0,2,,40
29051,3,1,12,22,1,34,31,31,0,0,0,1,1,0,4,,40
29053,3,1,12,22,1,34,31,31,0,0,0,1,0,0,4,,40
29055,3,1,21,22,1,34,31,31,0,1,0,1,1,1,4,,40
29058,3,1,11,11,1,34,31,31,1,0,1,1,1,1,5,,40
30002,3,2,13,23,1,11,22,12,0,0,0,1,1,0,2,,40
30004,3,2,11,23,1,11,22,31,1,1,0,1,1,0,2,,40
30006,3,2,21,22,1,11,22,31,1,0,0,1,1,0,2,,40
30008,3,2,13,23,1,34,22,31,1,1,0,1,1,1,2,,40
30010,3,2,21,23,1,34,31,31,1,1,0,1,1,0,3,,40
30012,3,2,12,22,1,34,31,31,1,1,0,1,1,1,4,,40
30014,3,2,11,22,1,34,31,31,0,0,0,0,1,0,2,,40
30016,3,2,11,22,1,11,31,31,0,0,0,1,1,0,3,,40
30018,3,2,13,23,1,11,22,31,0,0,0,1,1,0,2,,40
30020,3,2,11,22,1,11,31,31,0,0,0,0,1,0,2,,40
30022,3,2,11,22,1,11,31,31,0,0,0,1,1,0,1,,40
30023,3,2,12,22,1,11,31,31,0,1,0,1,1,0,3,,40
30025,3,2,13,23,1,34,22,32,0,1,0,1,1,1,3,,40
30027,3,2,14,23,1,11,22,31,0,1,0,1,1,0,3,,40
30029,3,2,21,22,1,34,31,31,0,1,0,1,1,0,3,,40
30031,3,2,11,22,1,11,31,31,1,0,0,1,1,0,3,,40
30033,3,2,12,23,1,11,22,31,0,1,0,1,1,0,2,,40
30035,3,2,21,22,1,34,31,31,1,1,0,1,1,0,3,,40
30037,3,2,11,22,1,34,31,31,1,0,0,1,1,0,2,,40
30039,3,2,14,23,1,11,22,31,1,1,0,1,1,0,2,,40
30041,3,2,21,23,1,35,21,31,1,1,0,1,1,0,3,,40
30043,3,2,13,23,1,11,22,31,0,0,0,1,0,0,3,,40
30045,3,2,12,22,1,34,31,31,1,0,0,1,1,0,4,,40
30046,3,2,11,22,1,11,31,31,1,0,0,1,0,0,2,,40
30048,3,2,21,22,1,35,21,32,0,0,0,1,1,0,3,,40
31002,3,2,21,23,0,11,22,12,0,1,0,1,1,0,1,,40
31004,3,2,21,23,0,11,22,12,0,0,0,1,1,0,1,,40
31006,3,2,21,23,0,11,22,11,0,1,0,1,1,0,1,,40
31008,3,2,21,23,0,11,22,12,0,0,0,1,1,0,2,,40
31010,3,2,21,22,0,11,22,12,0,0,0,1,1,0,1,,40
31012,3,2,21,23,0,11,22,12,0,0,0,1,1,0,2,,40
31013,3,2,21,31,0,11,21,22,0,0,0,1,0,0,2,,40
31015,3,2,13,23,0,11,22,12,0,0,0,1,1,0,1,,40
31017,3,2,21,31,0,11,21,22,0,1,0,1,1,0,1,,40
31019,3,2,21,31,0,11,21,22,0,0,0,1,1,0,1,,40
31021,3,2,13,23,0,11,22,12,0,0,0,1,1,0,2,,40
31023,3,2,21,31,0,35,21,22,0,1,0,1,1,0,1,,40
31025,3,2,13,23,0,11,22,12,0,1,0,1,1,0,1,,40
31027,3,2,21,31,0,35,21,22,0,1,0,1,1,0,1,,40
31029,3,2,13,23,0,11,12,12,0,0,0,1,0,0,2,,40
31031,3,2,13,23,0,11,12,12,0,0,0,1,1,0,1,,40
31033,3,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,40
31035,3,2,21,31,0,11,12,12,0,1,0,1,0,0,2,,40
31037,3,2,21,31,0,22,12,12,1,0,0,1,1,0,1,,40
31039,3,2,21,31,0,11,12,12,1,0,0,1,1,0,1,,40
31041,3,2,13,23,0,11,12,12,0,0,0,1,1,0,2,,40
31043,3,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,40
31045,3,2,21,31,0,11,12,12,1,1,0,1,1,0,1,,40
31046,3,2,13,23,0,11,22,12,1,0,0,1,1,0,1,,40
31048,3,2,21,31,0,11,12,12,0,0,0,1,1,0,1,,40
32002,3,2,21,22,0,11,22,12,0,0,0,1,1,0,1,,40
32004,3,2,21,23,0,11,22,12,0,0,0,1,1,0,1,,40
32006,3,2,21,22,0,11,22,31,0,0,0,1,1,0,1,,40
32008,3,2,21,22,0,11,22,12,0,0,0,1,1,0,1,,40
32010,3,2,21,23,0,11,22,12,0,0,0,1,1,0,1,,40
32012,3,2,21,31,0,11,22,31,0,0,0,1,1,0,2,,40
32014,3,2,21,22,0,35,21,22,0,0,0,1,1,0,2,,40
32016,3,2,13,23,0,11,21,22,0,1,0,1,1,0,1,,40
